date,closeprice,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60
2007/3/28,68.3,46.82,67.47,32.84,47.73,0.39,0.301,0.089,89.29,89.29,28.62,31.31,14.51,61.88,58.06,53.31,57.9,1.363,1.429,-0.066,29.03,20.49,21.75,82.7,78.83,72.59,73.68,3.471,3.016,0.455,24.28,12.35,26.64,84.87,74.68,87.05,81.54,8.076,7.223,0.853,33.5,7.11,43.97,-0.0085,1.24,1.3766,1.2926,0.274,0.271,0.66,0.6,10.92,14,16,27.77,26.5,26.72,25.18,25.62,27.04,24.35
2007/3/29,68.7,43.33,59.42,42.97,51,0.337,0.308,0.029,62.5,63.64,25.84,31.32,14.16,63.57,58.62,56.95,59.87,1.367,1.43,-0.063,28.69,21.44,21.55,83.39,79.06,75.59,73.68,3.482,3.018,0.464,24.28,12.35,26.64,85.29,74.82,87.22,81.61,8.087,7.225,0.862,33.5,7.11,43.97,-0.0098,1.2015,1.3522,1.2918,0.274,0.271,1.11,1.1,11.48,55,12,24.38,26.13,26.26,25.18,25.48,27.04,23.7
2007/3/30,67.9,32.93,50.59,31.2,44.77,0.266,0.3,-0.034,87.5,87.88,24.25,29.39,13.83,60.2,57.5,50.1,56.06,1.346,1.426,-0.08,28.69,21.44,21.55,82.01,78.6,82.87,76.92,3.461,3.014,0.447,24.28,12.35,26.64,84.46,74.54,86.88,81.46,8.066,7.221,0.845,33.5,7.11,43.97,-0.0211,1.1827,1.3287,1.2875,0.243,0.27,-0.2,-0.13,10.1,16,8,24.8,26.13,25.97,25.22,25.02,27.01,23.42
2007/4/2,68.2,29.02,43.4,39.03,47.44,0.213,0.283,-0.07,78.13,78.79,22.59,28.61,13.68,61.91,58.97,52.76,57.2,1.279,1.397,-0.118,27.9,20.85,21.04,81.26,79.49,83.48,75.48,3.486,3.108,0.378,23.94,12.18,27.06,85.37,78.04,86.85,81.47,8.364,7.45,0.914,33.38,7.08,45.47,-0.0192,1.1705,1.3415,1.2875,0.243,0.27,-0.12,0.27,10.52,54,11,24.47,26.14,25.96,25.14,25.02,27.01,22.8
2007/4/3,68,24.4,37.07,35.65,45.8,0.163,0.259,-0.096,68.75,84.85,21.71,27.5,13.54,61.02,58.67,51.02,56.45,1.274,1.396,-0.122,27.9,20.85,21.04,80.88,79.36,83.08,74.56,3.48,3.107,0.373,23.94,12.18,27.06,85.14,77.96,86.74,81.42,8.359,7.449,0.91,33.38,7.08,45.47,-0.0258,1.216,1.3357,1.2837,0.24,0.27,-0.62,-0.07,10.12,28,11,18.71,25.41,25.97,25.12,25.03,26.96,22.17
2007/4/4,69.3,35.02,36.39,62.22,56.65,0.177,0.243,-0.066,14.28,45.45,27.63,24.78,12.96,66.8,60.6,60.49,60.9,1.321,1.405,-0.084,27.21,20.34,21.04,83.38,80.19,85.37,78.36,3.528,3.117,0.411,23.64,12.02,27.06,86.6,78.45,87.42,81.7,8.407,7.458,0.949,33.1,7.02,45.47,-0.0257,1.1301,1.3424,1.2834,0.189,0.27,1,1.79,12.16,81,64,17.39,25.8,26.15,25.2,25.09,26.95,22.75
2007/4/9,69,38.97,37.25,55.6,53.88,0.19,0.232,-0.042,34.78,53.12,26.97,23.08,12.59,69.87,63.69,57.29,59.34,1.297,1.383,-0.086,26.96,19.77,20.64,82.8,80,84.9,78.07,3.523,3.116,0.407,23.58,11.99,27.06,86.26,78.33,87.27,81.64,8.401,7.457,0.944,33.05,7.01,45.47,-0.0306,1.0951,1.3287,1.2806,0.171,0.27,0.33,1.32,11.61,31,44,17.53,23.61,26.11,25.18,24.63,26.94,22.11
2007/4/10,68.5,36.4,36.97,45.51,49.42,0.17,0.22,-0.05,56.53,68.75,25.28,24.77,11.76,67.64,62.95,52.66,56.92,1.278,1.38,-0.102,26.62,19.52,20.64,81.84,79.68,84.04,76.85,3.509,3.113,0.396,23.58,11.99,27.06,85.7,78.15,87.01,81.53,8.388,7.454,0.934,33.05,7.01,45.47,-0.0308,1.1834,1.3306,1.281,0.174,0.27,-0.54,0.57,10.74,39,49,17.8,23.59,26.03,25.13,24.54,26.95,21.63
2007/4/11,69.3,50.35,41.43,60.02,55.91,0.182,0.212,-0.03,23.81,43.75,25.11,23.35,11.18,71.2,64.13,60.49,60.9,1.299,1.384,-0.085,26.62,19.52,20.64,83.38,80.19,85.37,78.36,3.53,3.117,0.413,23.58,11.99,27.06,86.6,78.45,87.42,81.7,8.409,7.459,0.95,33.05,7.01,45.47,-0.0297,1.2477,1.3343,1.28,0.176,0.269,0.47,1.71,11.98,74,43,17.95,23.65,26.1,25.17,24.56,26.89,21.45
2007/4/12,68.5,48.06,43.64,45.03,48.93,0.162,0.202,-0.04,72.23,56.53,23.49,23.78,10.43,67.64,62.95,52.66,56.92,1.278,1.38,-0.102,26.62,19.52,20.64,81.84,79.68,84.04,76.85,3.509,3.113,0.396,23.58,11.99,27.06,85.7,78.15,87.01,81.53,8.388,7.454,0.934,33.05,7.01,45.47,-0.0412,1.2702,1.3367,1.2789,0.18,0.269,-0.65,0.5,10.64,12,23,18.25,23.73,26.19,25.17,24.59,26.83,21.27
2007/4/13,68.3,43.63,43.64,41.77,47.29,0.139,0.189,-0.05,88.24,65.22,21.55,23.08,9.93,66.76,62.65,51.01,56.01,1.271,1.378,-0.107,26.55,19.47,20.64,81.46,79.55,83.67,75.94,3.504,3.112,0.392,23.58,11.99,27.06,85.48,78.07,86.9,81.49,8.383,7.453,0.93,33.05,7.01,45.47,-0.0353,1.024,1.3111,1.2755,0.178,0.268,-0.96,0.14,10.28,61,28,15.37,23.69,25.88,25.17,24.45,26.82,20.65
2007/4/14,68.7,46.48,44.59,50.69,50.95,0.125,0.176,-0.051,53.84,47.83,20.69,22.16,9.47,68.53,63.24,54.42,57.86,1.282,1.38,-0.098,26.82,19.67,20.64,82.23,79.81,84.4,77.76,3.515,3.114,0.401,23.58,11.99,27.06,85.93,78.22,87.12,81.57,8.393,7.455,0.938,33.05,7.01,45.47,-0.032,1.0418,1.337,1.274,0.151,0.268,-0.36,0.66,10.87,44,28,14.22,23.56,25.9,25.18,24.43,26.79,20.14
2007/4/16,67.5,30.99,40.06,32.19,41.38,0.074,0.156,-0.082,100,100,18.6,25,9.84,64.35,63.61,43.51,52.1,1.187,1.341,-0.154,25.7,20.42,19.98,79.91,79.04,79.02,72.78,3.483,3.108,0.375,23.58,11.99,27.06,84.58,77.77,86.46,81.31,8.362,7.449,0.913,33.05,7.01,45.47,-0.0393,1.074,1.3391,1.2742,0.152,0.269,-2,-1.18,8.9,22,20,14.36,23.96,26.12,25.14,24.3,26.83,20.71
2007/4/17,68,27.91,36.01,43.02,46.07,0.049,0.135,-0.086,73.69,78.26,16.86,22.67,10.19,66.58,64.35,47.48,54.36,1.2,1.344,-0.144,25.7,20.42,19.98,80.88,79.36,83.08,74.56,3.496,3.11,0.386,23.58,11.99,27.06,85.14,77.96,86.74,81.42,8.375,7.452,0.923,33.05,7.01,45.47,-0.0293,0.6508,1.303,1.2659,0.143,0.269,-1.2,-0.5,9.66,91,51,14.65,23.69,26.15,25.14,24.31,26.83,20.27
2007/4/18,68.6,34.55,35.52,54.04,51.26,0.037,0.115,-0.078,42.1,52.17,15.7,22.35,10.71,69.24,65.24,53.31,57.34,1.216,1.347,-0.131,25.7,20.42,19.98,82.03,79.74,84.22,77.31,3.512,3.114,0.398,23.58,11.99,27.06,85.81,78.18,87.06,81.55,8.391,7.455,0.936,33.05,7.01,45.47,-0.0264,0.6922,1.3141,1.2692,0.146,0.269,-0.28,0.39,10.59,57,42,15,23.79,26.09,25.15,24.32,26.82,19.94
2007/4/19,67.4,26.07,32.37,36.43,42.22,-0.011,0.09,-0.101,89.47,92.3,14.36,22.89,11.58,63.91,63.46,42.79,51.67,1.181,1.34,-0.159,25.5,21.04,19.85,79.72,78.97,78.11,72.45,3.477,3.107,0.37,23.49,11.95,27.06,84.47,77.74,86.4,81.29,8.355,7.448,0.907,32.96,6.99,45.47,-0.0216,0.8067,1.3112,1.2714,0.158,0.269,-1.86,-1.32,8.63,28,52,16.09,24.13,26.12,25.02,24.31,26.88,20.59
2007/4/20,67.5,21.93,28.89,38.52,43.15,-0.053,0.061,-0.114,84.21,86.36,13.81,22.01,12.39,64.35,63.61,43.51,52.1,1.183,1.341,-0.158,25.5,21.04,19.85,79.91,79.04,79.02,72.78,3.479,3.107,0.372,23.49,11.95,27.06,84.58,77.77,86.46,81.31,8.358,7.448,0.91,32.96,6.99,45.47,-0.0258,0.7817,1.3096,1.27,0.157,0.269,-1.52,-1.11,8.76,42,47,15.83,24.1,26.11,24.5,24.28,26.88,19.94
2007/4/23,68.6,35.83,31.2,57.64,52.48,-0.031,0.043,-0.074,30,36.36,20.33,19.72,11.61,66.46,64.56,54.06,56.51,1.132,1.299,-0.167,24.61,20.08,19.16,82.03,79.74,84.22,77.31,3.508,3.113,0.395,23.49,11.95,27.06,85.81,78.18,87.06,81.55,8.387,7.454,0.933,32.96,6.99,45.47,-0.0288,0.8556,1.2911,1.2684,0.166,0.269,0.18,0.56,10.5,82,80,16.74,24.14,25.7,24.59,24.33,26.84,20.33
2007/4/24,69.8,54.84,39.08,70.25,60.37,0.037,0.042,-0.005,7.14,7.14,23.44,18.06,11.71,71.79,66.34,61.84,60.48,1.174,1.308,-0.134,26.19,19.66,19.45,84.35,80.52,86.09,78.83,3.542,3.12,0.422,23.43,11.92,27.06,87.16,78.63,87.67,81.81,8.421,7.461,0.96,32.91,6.98,45.47,-0.0224,0.9289,1.3729,1.2715,0.175,0.269,1.95,2.36,12.4,86,70,17.9,24.02,25.47,24.68,24.4,26.89,20.9
2007/4/25,69.3,61.56,46.57,60.82,56.06,0.075,0.049,0.026,25,25,21.87,16.85,11.8,69.57,65.6,58.94,58.92,1.161,1.305,-0.144,26.19,19.66,19.45,83.38,80.19,85.37,78.36,3.529,3.117,0.412,23.43,11.92,27.06,86.6,78.45,87.42,81.7,8.408,7.458,0.95,32.91,6.98,45.47,-0.0186,0.9234,1.2858,1.2702,0.176,0.269,1.21,1.64,11.56,46,70,18.07,23.51,23.56,24.22,24.4,26.88,20.46
2007/4/26,69.9,68.31,53.82,67.39,59.88,0.143,0.068,0.075,18.75,18.18,25.13,15.62,12.62,72.23,66.48,62.37,60.78,1.183,1.309,-0.126,27.14,19.41,19.62,84.54,80.58,86.23,78.92,3.551,3.121,0.43,23.29,11.85,27.06,87.27,78.67,87.72,81.83,8.43,7.463,0.967,32.78,6.95,45.47,-0.0096,0.8962,1.2883,1.2705,0.179,0.269,1.97,2.49,12.48,81,83,17.87,22.89,23.62,24.24,24.38,26.84,20.14
2007/4/27,69,63.72,57.12,51.27,52.31,0.151,0.085,0.066,57.69,45.45,23.16,20.41,12.17,68.23,65.15,56.99,57.92,1.16,1.305,-0.145,27.14,19.41,19.62,82.8,80,84.9,78.07,3.528,3.117,0.411,23.29,11.85,27.06,86.26,78.33,87.27,81.64,8.407,7.458,0.949,32.78,6.95,45.47,-0.007,0.8959,1.2917,1.2694,0.18,0.268,0.63,1.17,10.98,32,83,17.86,23.08,23.55,23.93,24.37,26.82,20.2
2007/4/30,68.7,57.63,57.29,46.63,49.97,0.12,0.092,0.028,69.23,54.54,21.61,23.87,11.66,69.49,66.6,53.78,56.4,1.096,1.263,-0.167,26.33,18.83,19.4,82.23,79.81,84.4,77.76,3.52,3.115,0.405,23.29,11.85,27.06,85.93,78.22,87.12,81.57,8.399,7.457,0.942,32.78,6.95,45.47,-0.0078,0.8586,1.2755,1.2607,0.175,0.267,0.14,0.77,10.47,77,81,17.82,21.12,23.5,23.49,24.24,26.66,19.68
2007/5/2,68,46.5,53.69,36.88,44.77,0.078,0.089,-0.011,96.15,75.76,20.67,22.84,11.18,66.38,65.56,47.54,53.14,1.078,1.26,-0.182,26.33,18.83,19.4,80.2,79.94,76.92,74,3.495,3.191,0.304,23.08,11.74,27.45,85.14,77.96,86.74,81.42,8.38,7.453,0.927,32.78,6.95,45.47,-0.0053,0.8841,1.2741,1.2552,0.177,0.266,-0.87,-0.18,9.3,34,60,17.71,21.29,23.56,23.45,24.11,26.55,19.48
2007/5/3,68.4,42.46,49.95,45.08,48.19,0.053,0.082,-0.029,80.77,63.64,19.86,21.94,10.74,68.15,66.15,50.91,54.95,1.089,1.262,-0.173,26.33,18.83,19.4,81.06,80.23,81.02,75.46,3.505,3.193,0.312,23.08,11.74,27.45,85.59,78.11,86.96,81.51,8.391,7.455,0.936,32.78,6.95,45.47,-0.0072,0.8939,1.2621,1.2542,0.174,0.266,-0.31,0.4,9.91,87,69,17.77,21.15,23.28,23.34,24.11,26.52,19.01
2007/5/4,69.1,43.69,47.86,57.23,53.76,0.064,0.078,-0.014,42.86,43.75,22.75,20.79,10.29,71.26,67.19,57.82,58.3,1.114,1.267,-0.153,26.19,18.73,19.4,82.56,80.73,85.22,78.21,3.53,3.198,0.332,22.92,11.66,27.45,86.38,78.37,87.32,81.66,8.409,7.459,0.95,32.78,6.95,45.47,-0.0045,0.855,1.2276,1.249,0.177,0.265,0.72,1.41,10.99,34,74,18.05,18.28,23.26,23.32,24.12,26.5,18.87
2007/5/7,68.5,36.82,44.18,46.26,48.77,0.062,0.075,-0.013,64.71,76.93,23.58,19.16,10.29,63.42,65.93,50.45,55.02,1.061,1.226,-0.165,26.43,18.1,19.35,81.27,80.3,82.12,75.84,3.52,3.196,0.324,22.81,11.6,27.45,85.7,78.15,87.01,81.53,8.393,7.455,0.938,32.78,6.95,45.47,-0.0068,0.7139,1.2131,1.2476,0.179,0.265,-0.12,0.52,9.98,13,37,17.06,17.25,23.31,23.31,23.64,26.52,18.6
2007/5/8,68,27.02,38.46,38.56,44.91,0.024,0.065,-0.041,88.89,92.59,22.48,22.28,9.59,59.63,64.67,45.6,52.56,1.04,1.222,-0.182,25.99,17.8,19.35,80.2,79.94,76.92,74,3.504,3.193,0.311,22.75,11.57,27.45,85.14,77.96,86.74,81.42,8.38,7.453,0.927,32.78,6.95,45.47,-0.0047,0.7666,1.1926,1.2533,0.168,0.265,-0.81,-0.23,9.14,33,30,17.17,17.33,22.83,22.99,23.5,26.52,18.24
2007/5/9,68,21.58,32.83,38.56,44.91,-0.008,0.05,-0.058,84.21,89.29,21.25,21.74,8.99,59.63,64.67,45.6,52.56,1.038,1.221,-0.183,25.92,17.75,19.35,80.2,79.94,76.92,74,3.503,3.193,0.31,22.72,11.55,27.46,85.14,77.96,86.74,81.42,8.38,7.453,0.927,32.78,6.95,45.47,-0.0061,0.7398,1.1886,1.2507,0.168,0.265,-0.72,-0.25,9.11,70,42,17.01,17.28,22.78,22.93,23.11,26.48,17.66
2007/5/10,68.5,25.98,30.55,51.24,49.81,-0.009,0.038,-0.047,57.9,71.43,21.61,20.68,8.5,63.42,65.93,50.45,55.02,1.052,1.224,-0.172,25.92,17.75,19.35,81.27,80.3,82.12,75.84,3.516,3.195,0.321,22.72,11.55,27.46,85.7,78.15,87.01,81.53,8.393,7.455,0.938,32.78,6.95,45.47,-0.0041,0.7246,1.1274,1.2531,0.168,0.265,0.01,0.46,9.89,67,18,16.69,17.24,21.26,22.87,23.05,26.46,17.37
2007/5/11,67.5,17.32,26.14,33.8,41.59,-0.055,0.019,-0.074,100,100,20.1,24.83,8.64,55.84,63.41,41.6,50.32,1.023,1.218,-0.195,24.69,17.66,19.2,79.12,79.58,72.34,72.26,3.487,3.189,0.298,22.66,11.52,27.46,84.58,77.77,86.46,81.31,8.367,7.45,0.917,32.78,6.95,45.47,-0.0035,0.768,1.168,1.2519,0.17,0.265,-1.39,-1,8.25,16,14,16.98,17.46,21.39,22.87,23.12,26.42,17.81
2007/5/14,67.2,16.31,22.86,29.98,39.42,-0.112,-0.007,-0.105,78.95,85.72,18.83,28.2,9.45,40.56,55.79,39.04,48.92,0.898,1.154,-0.256,24.05,19.21,18.63,78.48,79.37,69.85,71.25,3.47,3.186,0.284,22.46,11.93,27.31,84.24,77.66,85.67,81.09,8.354,7.448,0.906,32.67,6.93,45.47,-0.0006,0.8034,1.1662,1.2481,0.166,0.264,-1.72,-1.4,7.73,49,34,17.01,16.01,21.33,22.51,23.13,26.33,17.37
2007/5/15,66.5,12.89,19.54,22.54,34.72,-0.187,-0.043,-0.144,91.67,93.94,17.63,29.96,10.63,38.71,55.18,34.13,45.95,0.873,1.149,-0.276,23.72,20.35,18.37,76.97,78.86,64.65,69,3.445,3.181,0.264,22.31,12.49,27.14,83.46,77.4,83.19,80.42,8.329,7.443,0.886,32.54,6.9,45.47,0.0006,0.8132,1.1662,1.2494,0.169,0.264,-2.67,-2.37,6.58,31,34,17.15,15.65,21.36,22.56,23.16,26.35,17.37
2007/5/16,66.6,11.62,16.9,25.82,35.93,-0.242,-0.083,-0.159,87.5,90.91,16.85,28.63,11.72,39.45,55.42,34.75,46.35,0.875,1.149,-0.274,23.72,20.35,18.37,77.19,78.94,65.34,69.31,3.447,3.181,0.266,22.31,12.49,27.14,83.57,77.44,84.94,80.9,8.332,7.443,0.889,32.54,6.9,45.47,0.0051,0.8166,1.1659,1.2443,0.168,0.262,-2.42,-2.18,6.7,60,29,16.15,15.1,21.33,22.47,23.15,26.22,16.83
2007/5/17,67.7,21.89,18.56,53.16,47.78,-0.23,-0.112,-0.118,22.22,57.58,22.82,25.6,11.29,47.6,58.14,44.06,51.24,0.91,1.156,-0.246,23.45,20.12,18.37,79.55,79.72,74.11,72.95,3.476,3.187,0.289,22.31,12.49,27.14,84.81,77.85,86.03,81.19,8.361,7.449,0.912,32.54,6.9,45.47,0.0123,1.0328,1.1741,1.2414,0.168,0.262,-0.75,-0.56,8.4,88,47,17,15.68,21.45,22.54,23.21,26.13,17.59
2007/5/18,68.5,42.8,26.64,64.91,54.57,-0.172,-0.124,-0.048,15.39,33.33,26.48,23.46,10.92,53.52,60.11,52.1,54.63,0.941,1.163,-0.222,22.94,19.68,18.37,81.27,80.3,82.12,75.84,3.497,3.191,0.306,22.31,12.49,27.14,85.7,78.15,86.8,81.44,8.382,7.453,0.929,32.54,6.9,45.47,0.0148,1.0065,1.1717,1.2441,0.171,0.261,0.34,0.58,9.61,83,76,17.23,15.96,21.58,22.59,23.23,26.12,17.66
2007/5/21,69.2,59.72,37.67,72.47,59.67,-0.095,-0.118,0.023,6.45,6.45,28.32,21.99,11.04,57.65,59.29,58.61,57.5,0.92,1.114,-0.194,23.78,19.17,17.82,82.78,80.8,85.41,78.32,3.516,3.195,0.321,22.31,12.49,27.14,86.49,78.41,86.57,81.36,8.4,7.457,0.943,32.54,6.9,45.47,0.0075,0.9278,1.1545,1.238,0.171,0.261,1.24,1.53,10.66,64,78,16.34,16.14,21.43,22.57,23.26,26.06,17.59
2007/5/22,68.4,62.39,45.91,55.42,52.22,-0.061,-0.107,0.046,33.34,32.26,26.7,21.44,11.03,51.59,57.27,50.96,54.11,0.898,1.11,-0.212,23.71,19.12,17.82,81.06,80.23,81.02,75.46,3.495,3.191,0.304,22.31,12.49,27.14,85.59,78.11,84.94,80.9,8.379,7.453,0.926,32.54,6.9,45.47,0.0022,0.8823,1.1403,1.2321,0.165,0.26,0.09,0.33,9.3,11,69,16.93,16.28,21.56,22.64,23.3,26.02,17.66
2007/5/23,68.9,69.55,53.79,62.34,56.03,-0.013,-0.088,0.075,21.74,16.13,25.87,20.19,11.12,55.38,58.53,56.05,56.32,0.911,1.113,-0.202,23.71,19.12,17.82,82.13,80.58,84.82,77.6,3.508,3.194,0.314,22.31,12.49,27.14,86.15,78.3,86.68,81.4,8.392,7.455,0.937,32.54,6.9,45.47,0.0058,0.8255,1.1411,1.2338,0.167,0.26,0.89,1.06,10.03,72,73,16.16,16.29,21.57,22.65,23.3,26.02,17.37
2007/5/24,68.5,70.02,59.2,53.96,52.32,0.002,-0.07,0.072,75,29.03,24.54,23.58,10.47,52.35,57.52,52.1,54.63,0.898,1.11,-0.212,23.58,19.01,17.82,81.27,80.3,82.12,75.84,3.497,3.191,0.306,22.31,12.49,27.14,85.7,78.15,86.68,81.4,8.382,7.453,0.929,32.54,6.9,45.47,0.0055,0.7841,1.1442,1.2313,0.159,0.259,0.36,0.49,9.31,39,53,15.02,16.33,21.57,22.67,23.25,25.88,16.99
2007/5/25,67.4,58.51,58.97,36.91,43.53,-0.047,-0.065,0.018,80,64.51,21.78,30.11,10.87,44.01,54.74,41.78,49.39,0.852,1.101,-0.249,22.74,18.33,17.82,78.91,79.51,71.49,71.92,3.469,3.186,0.283,22.31,12.49,27.14,84.47,77.74,86.63,81.38,8.353,7.447,0.906,32.54,6.9,45.47,-0.0073,0.8611,1.1507,1.2458,0.155,0.26,-1.07,-1.14,7.48,11,13,15.78,16.77,21.61,22.79,23.33,25.93,17.66
2007/5/28,67.6,52.34,56.76,41.14,45.38,-0.07,-0.066,-0.004,69.56,58.06,21.71,29,11.12,39.66,49.71,44.29,50.35,0.766,1.034,-0.268,22.41,18.07,17.31,79.34,79.65,73.21,72.6,3.474,3.187,0.287,22.31,12.49,27.14,84.69,77.81,87.37,81.68,8.358,7.448,0.91,32.54,6.9,45.47,-0.003,0.8444,1.1375,1.2469,0.155,0.26,-0.68,-0.87,7.72,70,17,15.45,16.58,21.31,22.7,23.25,25.93,17.14
2007/5/29,68.6,57.56,57.03,58.51,53.81,-0.048,-0.062,0.014,26.08,26.66,25.24,26.88,10.55,47.59,52.36,54.16,54.66,0.802,1.041,-0.239,21.96,17.71,17.31,81.49,80.37,83.24,76.22,3.5,3.192,0.308,22.31,12.49,27.14,85.81,78.18,87.12,81.57,8.384,7.454,0.93,32.54,6.9,45.47,0.0083,0.8262,1.1224,1.2459,0.161,0.259,0.8,0.54,9.23,87,61,15.86,16.69,21.04,22.72,23.28,25.89,17.59
2007/5/30,68,53.04,55.7,47.91,48.79,-0.051,-0.06,0.009,45,56,23.22,26.9,10.32,42.83,50.77,48.71,52.17,0.786,1.038,-0.252,21.96,17.71,17.31,80.2,79.94,76.92,74,3.484,3.189,0.295,22.31,12.49,27.14,85.14,77.96,83.19,80.42,8.368,7.45,0.918,32.54,6.9,45.47,0.0101,0.9155,1.1021,1.2472,0.157,0.259,-0.08,-0.45,8.18,30,43,16.07,16.76,20.59,22.66,23.3,25.9,17.37
2007/5/31,68.2,52.69,54.7,51.56,50.5,-0.036,-0.055,0.019,27.78,48,23.5,25.51,9.88,44.42,51.3,50.66,53.03,0.792,1.039,-0.247,21.9,17.66,17.31,80.63,80.08,78.92,75.84,3.49,3.19,0.3,22.31,12.49,27.14,85.37,78.04,82.51,80.23,8.374,7.452,0.922,32.54,6.9,45.47,0.0066,0.9329,1.1019,1.2475,0.157,0.259,0.23,-0.24,8.42,41,44,15.7,16.53,20.57,22.65,23.3,25.88,16.91
2007/6/1,68.8,62.66,57.35,61.66,55.46,0.001,-0.044,0.045,13.33,24,24.33,23.97,9.23,49.18,52.89,55.73,55.43,0.812,1.043,-0.231,21.71,17.51,17.31,79.76,79.97,80.79,76.61,3.464,3.245,0.219,22.07,12.36,27.22,86.04,78.26,87.52,81.75,8.389,7.455,0.934,32.54,6.9,45.47,0.0009,0.9044,1.0544,1.2455,0.156,0.259,1.13,0.56,9.28,69,74,15.87,16.64,19.24,22.67,23.17,25.89,16.76
2007/6/4,69.1,69.98,61.56,66.08,57.81,0.05,-0.025,0.075,20,15.38,26.85,22.7,9.17,55.01,53.6,58.4,56.67,0.806,0.996,-0.19,22.75,17.14,17.08,80.52,80.23,81.6,76.98,3.479,3.248,0.231,21.92,12.27,27.22,86.38,78.37,87.62,81.79,8.397,7.456,0.941,32.54,6.9,45.47,-0.0053,1.0071,1.0554,1.2435,0.155,0.259,1.53,0.92,9.68,60,67,15.54,16.65,19.26,22.67,23.14,25.83,16.36
2007/6/5,69,73.58,65.57,63.05,56.7,0.079,-0.004,0.083,25,19.23,25.57,23.97,8.75,54.22,53.33,57.55,56.26,0.799,0.994,-0.195,22.68,17.09,17.08,80.27,80.14,81.34,76.86,3.476,3.247,0.229,21.92,12.27,27.22,86.26,78.33,87.9,81.92,8.395,7.456,0.939,32.54,6.9,45.47,-0.0072,1.1045,1.0494,1.2424,0.152,0.258,1.31,0.71,9.44,56,51,15.23,15.99,19.14,22.61,23.14,25.78,15.88
2007/6/6,68.9,74.7,68.61,59.64,55.52,0.098,0.016,0.082,46.15,23.07,23.95,22.45,8.36,53.42,53.07,56.66,55.85,0.795,0.993,-0.198,22.61,17.04,17.08,80.02,80.06,81.07,76.73,3.473,3.247,0.226,21.92,12.27,27.22,86.15,78.3,89.03,82.46,8.392,7.455,0.937,32.54,6.9,45.47,-0.0137,1.0838,1.0181,1.2575,0.149,0.256,1.09,0.53,9.19,42,54,14.99,15.95,17.11,22.61,22.89,25.54,15.38
2007/6/7,69,74.8,70.67,62.2,56.53,0.107,0.034,0.073,49.99,19.23,22.97,22.35,7.86,54.22,53.33,57.55,56.26,0.796,0.994,-0.198,22.55,16.99,17.08,80.27,80.14,81.34,76.86,3.475,3.247,0.228,21.92,12.27,27.22,86.26,78.33,88.35,82.12,8.395,7.456,0.939,32.54,6.9,45.47,-0.0171,1.1394,0.9531,1.2565,0.146,0.256,1.2,0.67,9.27,48,55,14.99,15.85,16.24,22.59,22.83,25.54,14.95
2007/6/8,65.4,70.1,70.48,75.69,63.03,0.112,0.05,0.062,78.59,39.3,24.43,21,7.84,51.95,52.58,62.88,58.94,0.789,0.992,-0.203,22.55,16.99,17.08,79.55,79.9,83.04,77.68,3.467,3.245,0.222,21.92,12.27,27.22,85.94,78.23,88.47,82.18,8.387,7.454,0.933,32.54,6.9,45.47,-0.0139,0.9085,0.9024,1.2588,0.15,0.255,0.69,0.24,8.73,79,44,15.22,15.82,16.32,22.63,22.82,25.53,14.6
2007/6/11,65.6,70.47,70.48,78.44,64.71,0.123,0.065,0.058,52.87,28.79,23.12,19.88,7.82,55.46,53.54,64.48,59.72,0.769,0.947,-0.178,22.1,16.66,16.86,80.08,80.08,83.48,77.91,3.473,3.247,0.226,21.92,12.27,27.22,86.18,78.31,88.39,82.14,8.393,7.455,0.938,32.54,6.9,45.47,-0.0046,0.79,0.9193,1.2259,0.149,0.245,0.87,0.54,8.94,50,41,14.15,15.56,16.3,22.49,22.68,24.51,14.24
2007/6/12,64.8,46.98,62.65,50.11,53.85,0.093,0.071,0.022,100,70.82,21.5,24.67,7.75,48.79,51.32,55.42,55.69,0.738,0.941,-0.203,21.68,17.61,16.6,77.95,79.37,81.6,76.98,3.445,3.241,0.204,21.89,12.26,27.22,85.24,77.99,87.76,81.85,8.371,7.451,0.92,32.54,6.9,45.47,-0.0189,0.728,0.9156,1.2047,0.146,0.241,-0.47,-0.66,7.52,13,17,14.82,15.85,16.42,22.52,22.73,24.13,14.6
2007/6/13,64.1,34.29,53.2,35.92,46.3,0.025,0.062,-0.037,90.48,91.1,19.81,30.64,8.73,42.95,49.37,48.68,52.33,0.706,0.935,-0.229,21.07,19.92,16.06,76.1,78.75,79.58,76.1,3.413,3.235,0.178,21.61,12.1,27.22,84.41,77.72,87.06,81.55,8.351,7.447,0.904,32.54,6.9,45.47,-0.0152,0.72,0.9176,1.2049,0.15,0.24,-1.6,-1.69,6.27,24,11,14.86,16.01,16.45,22.55,22.71,24.09,14.78
